folderDirectory,filename,start_slice,end_slice,numSlices,datasetName,protocolName,systemModel,systemFieldStrength_T,receiverChannels,institutionName,sequence_type,encodeX,encodeY,reconX,reconY,split
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_201_2010517.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,TH,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_202_2020554.h5,0,14,14,fastmri_brain,AXT2,Aera,1.494,12.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_209_6001279.h5,0,16,16,fastmri_brain,AXT1POST,Biograph_mMR,2.8936,12.0,NYU LANGONE CBI,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_208_2080116.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,6.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_209_6001249.h5,0,16,16,fastmri_brain,AXT1POST,Biograph_mMR,2.8936,14.0,NYU LANGONE CBI,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_205_6000012.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,20.0,NYU LANGONE 32ND ST,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_207_2070841.h5,0,16,16,fastmri_brain,AXT1POST,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,322.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_207_2070281.h5,0,16,16,fastmri_brain,AXT1POST,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,322.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_2100146.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,20.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_203_6000634.h5,0,16,16,fastmri_brain,AXT1POST,TrioTim,2.8936,4.0,NYU Clinical Cancer Ctr,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_6002116.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_208_2080502.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_6001481.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,20.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_203_2030177.h5,0,16,16,fastmri_brain,AXT2,TrioTim,2.8936,4.0,NYU,TurboSpinEcho,768.0,392.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_6001904.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,16.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_206_2060003.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,20.0,HJD,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_204_2040040.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_203_2030143.h5,0,16,16,fastmri_brain,AXT2,TrioTim,2.8936,4.0,NYU,TurboSpinEcho,768.0,392.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_6002039.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_6002066.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_202_2020297.h5,0,14,14,fastmri_brain,AXT2,Aera,1.494,20.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_206_6000215.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,20.0,NYU LANGONE LOC,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_207_2070004.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,5.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_2100324.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,16.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_202_6000483.h5,0,16,16,fastmri_brain,AXFLAIR,Aera,1.494,16.0,TH RADIOLOGY,TurboSpinEcho,512.0,214.0,256.0,208.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_203_2030387.h5,0,16,16,fastmri_brain,AXT2,TrioTim,2.8936,4.0,NYU,TurboSpinEcho,768.0,392.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_201_6002803.h5,0,16,16,fastmri_brain,AXT1POST,Skyra,2.8936,20.0,TH RADIOLOGY,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_207_2070546.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_209_6001214.h5,0,16,16,fastmri_brain,AXT2,Biograph_mMR,2.8936,12.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_203_6000713.h5,0,14,14,fastmri_brain,AXT1PRE,TrioTim,2.8936,4.0,NYU Clinical Cancer Ctr,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_205_2050220.h5,0,16,16,fastmri_brain,AXT1POST,Aera,1.494,16.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_201_6002789.h5,0,14,14,fastmri_brain,AXT1POST,Skyra,2.8936,12.0,TH RADIOLOGY,Flash,640.0,270.0,320.0,270.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_209_2090163.h5,0,16,16,fastmri_brain,AXT2,Biograph_mMR,2.8936,14.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_205_2050214.h5,0,16,16,fastmri_brain,AXT1POST,Aera,1.494,16.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_6002206.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_201_2010332.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,TH,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_200_6002533.h5,0,16,16,fastmri_brain,AXFLAIR,Skyra,2.8936,22.0,NYU LANGONE CBI,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_201_6002933.h5,0,16,16,fastmri_brain,AXFLAIR,Skyra,2.8936,16.0,TH RADIOLOGY,TurboSpinEcho,640.0,262.0,320.0,260.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_6000398.h5,0,16,16,fastmri_brain,AXT1,Aera,1.494,20.0,TH RADIOLOGY,TurboSpinEcho,640.0,272.0,320.0,270.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_205_2050007.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,16.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_205_2050222.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,16.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_207_2070777.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_6001756.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,16.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_201_2010601.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,TH,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_2000317.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_2100288.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,20.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020532.h5,0,16,16,fastmri_brain,AXT1,Aera,1.494,12.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_209_2090055.h5,0,16,16,fastmri_brain,AXT2,Biograph_mMR,2.8936,14.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_2100064.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,16.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020349.h5,0,16,16,fastmri_brain,AXT1,Aera,1.494,20.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_205_6000077.h5,0,16,16,fastmri_brain,AXT1POST,Aera,1.494,20.0,NYU LANGONE 32ND ST,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_201_2010608.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,TH,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_200_6002292.h5,0,16,16,fastmri_brain,AXT1POST,Skyra,2.8936,16.0,NYU LANGONE CBI,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_208_2080057.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,6.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_203_2030161.h5,0,16,16,fastmri_brain,AXT2,TrioTim,2.8936,4.0,NYU,TurboSpinEcho,768.0,392.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_209_2090096.h5,0,16,16,fastmri_brain,AXT2,Biograph_mMR,2.8936,12.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_205_2050046.h5,0,14,14,fastmri_brain,AXT2,Aera,1.494,16.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_208_2080361.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_2100099.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,16.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_209_6001124.h5,0,16,16,fastmri_brain,AXT2,Biograph_mMR,2.8936,14.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_200_6002033.h5,0,16,16,fastmri_brain,AXT1POST,Skyra,2.8936,16.0,NYU LANGONE CBI,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_202_2020279.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,20.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_2000198.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_209_6001465.h5,0,16,16,fastmri_brain,AXT2,Biograph_mMR,2.8936,12.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_206_2060074.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,16.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_202_6000269.h5,0,16,16,fastmri_brain,AXT1POST,Aera,1.494,20.0,TH RADIOLOGY,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_205_2050161.h5,0,12,12,fastmri_brain,AXT1POST,Aera,1.494,16.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_200_6002251.h5,0,16,16,fastmri_brain,AXT1PRE,Skyra,2.8936,16.0,NYU LANGONE CBI,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_2000288.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_201_2010334.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,TH,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_204_2040007.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,HJD,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_6002273.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020490.h5,0,16,16,fastmri_brain,AXT1,Aera,1.494,20.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_2000088.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_201_2010578.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,TH,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_209_6001275.h5,0,16,16,fastmri_brain,AXT1POST,Biograph_mMR,2.8936,12.0,NYU LANGONE CBI,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_203_6000918.h5,0,16,16,fastmri_brain,AXFLAIR,TrioTim,2.8936,4.0,NYU Clinical Cancer Ctr,TurboSpinEcho,512.0,276.0,512.0,512.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_208_2080446.h5,0,16,16,fastmri_brain,AXT1POST,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,322.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_202_2020027.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,16.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_6002007.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_6001701.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,20.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_202_2020148.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,16.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_6001956.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,16.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_206_2060081.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,16.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_205_6000127.h5,0,16,16,fastmri_brain,AXT1POST,Aera,1.494,16.0,NYU LANGONE 32ND ST,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_207_2070040.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_205_6000018.h5,0,16,16,fastmri_brain,AXT1POST,Aera,1.494,16.0,NYU LANGONE 32ND ST,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_203_6000779.h5,0,16,16,fastmri_brain,AXT1PRE,TrioTim,2.8936,4.0,NYU Clinical Cancer Ctr,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXFLAIR_200_6002585.h5,0,16,16,fastmri_brain,AXFLAIR,Skyra,2.8936,16.0,NYU LANGONE CBI,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_207_2070111.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_209_6001156.h5,0,16,16,fastmri_brain,AXT1PRE,Biograph_mMR,2.8936,14.0,NYU LANGONE CBI,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_202_6000405.h5,0,16,16,fastmri_brain,AXT1POST,Aera,1.494,20.0,TH RADIOLOGY,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_207_2070133.h5,0,16,16,fastmri_brain,AXT1POST,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,322.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020574.h5,0,16,16,fastmri_brain,AXT1,Aera,1.494,16.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_201_2010441.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,TH,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_202_6000272.h5,0,16,16,fastmri_brain,AXT1POST,Aera,1.494,16.0,TH RADIOLOGY,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_200_6002136.h5,0,16,16,fastmri_brain,AXT1PRE,Skyra,2.8936,16.0,NYU LANGONE CBI,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_202_2020081.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,20.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_203_2030317.h5,0,16,16,fastmri_brain,AXT2,TrioTim,2.8936,4.0,NYU,TurboSpinEcho,768.0,392.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1PRE_203_6000787.h5,0,16,16,fastmri_brain,AXT1PRE,TrioTim,2.8936,4.0,NYU Clinical Cancer Ctr,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_200_6002413.h5,0,16,16,fastmri_brain,AXT1POST,Skyra,2.8936,20.0,NYU LANGONE CBI,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_207_2070740.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_200_6002322.h5,0,16,16,fastmri_brain,AXT1POST,Skyra,2.8936,16.0,NYU LANGONE CBI,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_201_6002834.h5,0,16,16,fastmri_brain,AXT1,Skyra,2.8936,16.0,TH RADIOLOGY,Flash,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_2000491.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_6002139.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_208_2080334.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_209_2090358.h5,0,16,16,fastmri_brain,AXT2,Biograph_mMR,2.8936,16.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_207_2070535.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020266.h5,0,16,16,fastmri_brain,AXT1,Aera,1.494,16.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_208_2080523.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1_202_2020310.h5,0,14,14,fastmri_brain,AXT1,Aera,1.494,12.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_6001668.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,16.0,NYU LANGONE CBI,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_200_2000038.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,16.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_2100253.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,20.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_208_2080329.h5,0,14,14,fastmri_brain,AXT2,Avanto,1.494,6.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_208_2080654.h5,0,16,16,fastmri_brain,AXT2,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,320.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_201_2010195.h5,0,16,16,fastmri_brain,AXT2,Skyra,2.8936,20.0,TH,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT1POST_208_2080156.h5,0,16,16,fastmri_brain,AXT1POST,Avanto,1.494,4.0,NYU,TurboSpinEcho,640.0,322.0,320.0,320.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_210_2100140.h5,0,16,16,fastmri_brain,AXT2,Prisma_fit,2.8936,16.0,NYU,TurboSpinEcho,768.0,396.0,384.0,384.0,train
/media/ssd2/fastMRIdata/brain/multicoil_train/,file_brain_AXT2_202_2020116.h5,0,16,16,fastmri_brain,AXT2,Aera,1.494,12.0,TH,TurboSpinEcho,640.0,320.0,320.0,320.0,train
