folderDirectory,filename,end_slice,start_slice,protocolName,systemModel,systemFieldStrength_T,receiverChannels,institutionName,sequence_type,encodeX,encodeY,reconX,reconY,numSlices,datasetName,systemVendor
,file_brain_AXT1POST_200_6001973.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002124.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002713.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002854.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002750.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002698.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002281.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002905.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002433.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002901.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002364.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002392.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002827.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002224.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002004.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002795.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002106.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002776.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002670.h5,12,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,12,fastmri_brain,
,file_brain_AXT1POST_200_6002149.h5,14,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1POST_200_6002407.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002444.h5,14,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1POST_200_6002162.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002292.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002848.h5,16,0,AXT1POST,Skyra,2.8936,12,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002113.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002857.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002077.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002340.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002716.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002689.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002268.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002735.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002814.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002245.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002305.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002866.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002692.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002056.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002684.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002086.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,352,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002787.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6001967.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002880.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002831.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002773.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002287.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002024.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002737.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002833.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002342.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002368.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002264.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002932.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002770.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002310.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002767.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002239.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002832.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002328.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002707.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002731.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002284.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002384.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002312.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002673.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002271.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002033.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002730.h5,12,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,12,fastmri_brain,
,file_brain_AXT1POST_200_6002122.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002133.h5,12,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,12,fastmri_brain,
,file_brain_AXT1POST_201_6002696.h5,14,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1POST_201_6002807.h5,14,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1POST_200_6002418.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002845.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002749.h5,14,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1POST_200_6001962.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6003007.h5,16,0,AXT1POST,Skyra,2.8936,12,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6001998.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002908.h5,14,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1POST_200_6002402.h5,14,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,14,fastmri_brain,
,file_brain_AXT1POST_200_6002259.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002318.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002000.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002413.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002229.h5,16,0,AXT1POST,Skyra,2.8936,8,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002386.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002780.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002829.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002858.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002324.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002703.h5,16,0,AXT1POST,Skyra,2.8936,16,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002227.h5,16,0,AXT1POST,Skyra,2.8936,20,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_200_6002185.h5,16,0,AXT1POST,Skyra,2.8936,16,NYU LANGONE CBI,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002668.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT1POST_201_6002821.h5,16,0,AXT1POST,Skyra,2.8936,20,TH RADIOLOGY,Flash,640,320,320,320,16,fastmri_brain,
,file_brain_AXT2_200_2000404.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000541.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002393.h5,16,0,AXT2,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010031.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010104.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000381.h5,16,0,AXT2,Skyra,2.8936,18,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000015.h5,12,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,12,fastmri_brain,
,file_brain_AXT2_200_6002370.h5,16,0,AXT2,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000120.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002055.h5,16,0,AXT2,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000192.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6001974.h5,16,0,AXT2,Skyra,2.8936,12,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000017.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010551.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000173.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_204_2040055.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002569.h5,16,0,AXT2,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000164.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002568.h5,14,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,14,fastmri_brain,
,file_brain_AXT2_201_2010501.h5,16,0,AXT2,Skyra,2.8936,16,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000070.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010116.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000560.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000615.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000419.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000198.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000163.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002528.h5,14,0,AXT2,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,14,fastmri_brain,
,file_brain_AXT2_200_2000018.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6001980.h5,16,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000214.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010542.h5,14,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,14,fastmri_brain,
,file_brain_AXT2_200_6002190.h5,16,0,AXT2,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010034.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010141.h5,16,0,AXT2,Skyra,2.8936,16,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002534.h5,16,0,AXT2,Skyra,2.8936,28,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010114.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000400.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000326.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002012.h5,16,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000073.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002660.h5,16,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010127.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000495.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002604.h5,16,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002238.h5,16,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010265.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002628.h5,16,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010446.h5,16,0,AXT2,Skyra,2.8936,16,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002272.h5,16,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002037.h5,16,0,AXT2,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6001994.h5,16,0,AXT2,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000626.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000060.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000175.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010228.h5,16,0,AXT2,Skyra,2.8936,16,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010485.h5,16,0,AXT2,Skyra,2.8936,16,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000592.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000118.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010441.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010587.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000196.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000474.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_204_2040057.h5,16,0,AXT2,Skyra,2.8936,20,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000362.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_204_2040025.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000428.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002075.h5,16,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002500.h5,16,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010534.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010624.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010433.h5,16,0,AXT2,Skyra,2.8936,16,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000579.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010386.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010369.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_204_2040098.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010058.h5,16,0,AXT2,Skyra,2.8936,16,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6001999.h5,16,0,AXT2,Skyra,2.8936,16,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_201_2010524.h5,16,0,AXT2,Skyra,2.8936,20,TH,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_2000056.h5,16,0,AXT2,Skyra,2.8936,16,NYU,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_204_2040011.h5,16,0,AXT2,Skyra,2.8936,16,HJD,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
,file_brain_AXT2_200_6002139.h5,16,0,AXT2,Skyra,2.8936,20,NYU LANGONE CBI,TurboSpinEcho,768,396,384,384,16,fastmri_brain,
